PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
3448,0,3,"Hall, Mr. Jamie 1448",male,,1,1,SYN-01448,7.8774,,S
3449,1,1,"Anderson, Mr. Alex 1449",male,29.39,1,0,SYN-01449,63.1773,,S
3450,1,2,"Bennett, Mrs. Morgan 1450",female,32.33,2,0,SYN-01450,13.3661,,S
3451,1,3,"Carter, Mr. Taylor 1451",male,,1,0,SYN-01451,7.4687,,S
3452,0,3,"Davis, Mr. Jordan 1452",male,13.84,1,1,SYN-01452,7.3392,,S
3453,1,3,"Evans, Mr. Casey 1453",male,,0,0,SYN-01453,8.5382,,C
3454,1,1,"Foster, Mr. Riley 1454",male,0.17,0,1,SYN-01454,100.3998,,C
3455,1,2,"Green, Mrs. Avery 1455",female,37.91,0,0,SYN-01455,25.0192,,S
3456,0,3,"Hall, Mrs. Jamie 1456",female,13.03,2,0,SYN-01456,23.413,,S
3457,0,3,"Anderson, Mrs. Alex 1457",female,,0,1,SYN-01457,19.4731,,S
3458,0,3,"Bennett, Mr. Morgan 1458",male,35.19,0,0,SYN-01458,29.3302,,S
3459,1,1,"Carter, Mr. Taylor 1459",male,,0,0,SYN-01459,95.205,A93,S
3460,0,3,"Davis, Mr. Jordan 1460",male,13.14,0,0,SYN-01460,13.4812,,S
3461,1,3,"Evans, Mr. Casey 1461",male,29.09,0,0,SYN-01461,7.6485,,S
3462,0,3,"Foster, Mr. Riley 1462",male,53.38,1,0,SYN-01462,15.7508,,S
3463,0,2,"Green, Mrs. Avery 1463",female,54.0,1,0,SYN-01463,13.9415,B79,S
3464,1,3,"Hall, Mrs. Jamie 1464",female,43.82,0,0,SYN-01464,4.4541,,S
3465,1,2,"Anderson, Mr. Alex 1465",male,34.72,1,0,SYN-01465,46.3032,,S
3466,0,3,"Bennett, Mr. Morgan 1466",male,,0,1,SYN-01466,5.0306,,C
3467,1,3,"Carter, Mr. Taylor 1467",male,40.06,3,2,SYN-01467,12.7299,,S
3468,1,3,"Davis, Mrs. Jordan 1468",female,,0,1,SYN-01468,6.162,,S
3469,0,3,"Evans, Mr. Casey 1469",male,,0,1,SYN-01469,18.5831,,Q
3470,1,3,"Foster, Mrs. Riley 1470",female,21.14,2,0,SYN-01470,20.0295,C73,S
3471,0,3,"Green, Mr. Avery 1471",male,27.58,1,0,SYN-01471,13.3783,,S
3472,1,3,"Hall, Mrs. Jamie 1472",female,,0,1,SYN-01472,19.8477,,S
3473,1,3,"Anderson, Mrs. Alex 1473",female,33.45,0,1,SYN-01473,10.0404,,S
3474,0,1,"Bennett, Mr. Morgan 1474",male,36.91,0,0,SYN-01474,239.1979,,S
3475,0,3,"Carter, Mr. Taylor 1475",male,21.89,2,1,SYN-01475,15.0741,,C
3476,1,3,"Davis, Mr. Jordan 1476",male,11.19,0,0,SYN-01476,6.0939,,S
3477,0,3,"Evans, Mr. Casey 1477",male,52.75,0,0,SYN-01477,10.3903,,S
3478,0,3,"Foster, Mr. Riley 1478",male,64.85,0,0,SYN-01478,9.1955,,S
3479,0,3,"Green, Mr. Avery 1479",male,36.26,0,1,SYN-01479,8.7133,,S
3480,0,2,"Hall, Mr. Jamie 1480",male,11.46,0,2,SYN-01480,8.039,,C
3481,0,3,"Anderson, Mr. Alex 1481",male,19.18,0,0,SYN-01481,12.3711,,S
3482,1,1,"Bennett, Mrs. Morgan 1482",female,37.13,0,0,SYN-01482,32.6659,,C
3483,1,2,"Carter, Mr. Taylor 1483",male,3.25,0,0,SYN-01483,4.9866,A96,S
3484,1,2,"Davis, Mrs. Jordan 1484",female,,1,0,SYN-01484,16.5523,,S
3485,0,2,"Evans, Mr. Casey 1485",male,28.26,0,1,SYN-01485,13.197,B21,S
3486,0,2,"Foster, Mrs. Riley 1486",female,32.74,0,0,SYN-01486,12.4521,,S
3487,1,3,"Green, Mr. Avery 1487",male,42.1,1,2,SYN-01487,1.8146,,S
3488,1,2,"Hall, Mr. Jamie 1488",male,25.19,0,0,SYN-01488,12.5255,,S
3489,0,3,"Anderson, Mr. Alex 1489",male,8.11,1,0,SYN-01489,9.0892,,S
3490,0,1,"Bennett, Mr. Morgan 1490",male,38.7,0,0,SYN-01490,49.3882,,S
3491,0,3,"Carter, Mrs. Taylor 1491",female,45.75,0,0,SYN-01491,12.3743,,S
3492,0,3,"Davis, Mr. Jordan 1492",male,,1,0,SYN-01492,21.5107,,Q
3493,0,2,"Evans, Mr. Casey 1493",male,,0,0,SYN-01493,26.5687,G141,S
3494,0,3,"Foster, Mr. Riley 1494",male,,0,0,SYN-01494,17.586,,S
3495,0,3,"Green, Mr. Avery 1495",male,18.16,0,0,SYN-01495,18.4047,B51,S
3496,1,3,"Hall, Mr. Jamie 1496",male,44.37,1,0,SYN-01496,5.71,,S
3497,1,2,"Anderson, Mr. Alex 1497",male,35.42,0,0,SYN-01497,25.4635,,S
3498,1,3,"Bennett, Mr. Morgan 1498",male,36.87,1,0,SYN-01498,17.2864,,S
3499,1,3,"Carter, Mrs. Taylor 1499",female,51.03,1,0,SYN-01499,7.868,,S
3500,1,2,"Davis, Mr. Jordan 1500",male,15.23,0,1,SYN-01500,12.9473,,S
3501,0,3,"Evans, Mr. Casey 1501",male,22.27,1,0,SYN-01501,13.3873,,S
3502,0,2,"Foster, Mr. Riley 1502",male,32.21,0,0,SYN-01502,8.8537,,S
3503,0,3,"Green, Mr. Avery 1503",male,22.1,0,1,SYN-01503,5.4969,,Q
3504,0,1,"Hall, Mr. Jamie 1504",male,40.96,1,0,SYN-01504,48.5105,,S
3505,0,1,"Anderson, Mr. Alex 1505",male,,1,1,SYN-01505,89.6827,,C
3506,0,3,"Bennett, Mr. Morgan 1506",male,16.1,1,0,SYN-01506,11.2795,,S
3507,1,3,"Carter, Mr. Taylor 1507",male,30.92,1,0,SYN-01507,17.6439,,S
3508,0,3,"Davis, Mr. Jordan 1508",male,32.38,2,2,SYN-01508,6.0228,,C
3509,1,3,"Evans, Mrs. Casey 1509",female,43.09,1,1,SYN-01509,5.8479,,S
3510,0,2,"Foster, Mr. Riley 1510",male,35.5,0,0,SYN-01510,26.6792,,C
3511,1,2,"Green, Mrs. Avery 1511",female,36.46,0,0,SYN-01511,12.8902,,S
3512,1,1,"Hall, Mrs. Jamie 1512",female,34.48,1,0,SYN-01512,50.2278,,S
3513,0,3,"Anderson, Mr. Alex 1513",male,,1,0,SYN-01513,3.6016,G78,C
3514,1,1,"Bennett, Mr. Morgan 1514",male,19.97,1,0,SYN-01514,82.1429,,S
3515,1,3,"Carter, Mr. Taylor 1515",male,34.04,1,1,SYN-01515,23.3429,,Q
3516,1,1,"Davis, Mrs. Jordan 1516",female,,0,0,SYN-01516,39.7411,,Q
3517,1,1,"Evans, Mrs. Casey 1517",female,53.66,1,0,SYN-01517,122.7847,D156,S
3518,0,2,"Foster, Mr. Riley 1518",male,48.79,0,0,SYN-01518,19.3572,C149,S
3519,1,1,"Green, Mrs. Avery 1519",female,38.86,0,0,SYN-01519,26.5099,,C
3520,1,1,"Hall, Mrs. Jamie 1520",female,35.3,0,0,SYN-01520,42.7939,,S
3521,0,3,"Anderson, Mrs. Alex 1521",female,28.77,0,0,SYN-01521,5.9093,,C
3522,1,2,"Bennett, Mr. Morgan 1522",male,,0,0,SYN-01522,16.8044,,S
3523,0,3,"Carter, Mr. Taylor 1523",male,26.97,2,0,SYN-01523,12.5952,,S
3524,0,3,"Davis, Mr. Jordan 1524",male,31.42,0,1,SYN-01524,27.6463,,S
3525,1,3,"Evans, Mr. Casey 1525",male,33.21,1,0,SYN-01525,4.5515,,
3526,1,3,"Foster, Mrs. Riley 1526",female,36.57,1,0,SYN-01526,7.6596,,C
3527,1,2,"Green, Mrs. Avery 1527",female,42.9,0,0,SYN-01527,12.2184,D126,S
3528,0,1,"Hall, Mr. Jamie 1528",male,20.31,0,0,SYN-01528,34.8519,,S
3529,1,2,"Anderson, Mrs. Alex 1529",female,,0,0,SYN-01529,21.078,,S
3530,1,3,"Bennett, Mrs. Morgan 1530",female,50.31,1,0,SYN-01530,10.0081,,S
3531,0,3,"Carter, Mrs. Taylor 1531",female,,2,1,SYN-01531,3.6877,,S
3532,1,2,"Davis, Mrs. Jordan 1532",female,24.53,1,1,SYN-01532,20.2007,,S
3533,0,3,"Evans, Mr. Casey 1533",male,,0,0,SYN-01533,5.1532,,S
3534,0,3,"Foster, Mr. Riley 1534",male,28.56,1,0,SYN-01534,10.0653,A132,S
3535,1,3,"Green, Mrs. Avery 1535",female,16.95,0,1,SYN-01535,20.1018,,S
3536,0,3,"Hall, Mr. Jamie 1536",male,36.62,0,1,SYN-01536,12.9006,,S
3537,0,3,"Anderson, Mr. Alex 1537",male,,0,3,SYN-01537,11.0256,,S
3538,0,3,"Bennett, Mr. Morgan 1538",male,,1,1,SYN-01538,7.4765,F87,Q
3539,0,3,"Carter, Mr. Taylor 1539",male,,2,1,SYN-01539,10.3746,,S
3540,1,1,"Davis, Mr. Jordan 1540",male,,1,0,SYN-01540,95.4197,E42,S
3541,1,1,"Evans, Mr. Casey 1541",male,23.21,0,0,SYN-01541,90.3586,,C
3542,1,3,"Foster, Mrs. Riley 1542",female,47.2,0,0,SYN-01542,,,S
3543,1,3,"Green, Mr. Avery 1543",male,35.63,0,0,SYN-01543,11.27,,C
3544,1,2,"Hall, Mrs. Jamie 1544",female,13.1,0,0,SYN-01544,9.6951,,S
3545,0,3,"Anderson, Mr. Alex 1545",male,7.66,0,0,SYN-01545,6.6772,,S
3546,0,1,"Bennett, Mr. Morgan 1546",male,56.85,0,1,SYN-01546,103.3016,,S
3547,1,3,"Carter, Mrs. Taylor 1547",female,2.06,0,1,SYN-01547,15.8902,,S
3548,0,1,"Davis, Mr. Jordan 1548",male,51.27,1,0,SYN-01548,73.6979,,S
3549,1,3,"Evans, Mrs. Casey 1549",female,0.17,2,0,SYN-01549,22.5563,,S
3550,0,3,"Foster, Mrs. Riley 1550",female,43.13,0,0,SYN-01550,13.2235,,S
3551,1,2,"Green, Mrs. Avery 1551",female,29.88,1,0,SYN-01551,17.5932,,S
3552,1,1,"Hall, Mr. Jamie 1552",male,0.17,2,0,SYN-01552,35.7887,,C
3553,1,3,"Anderson, Mrs. Alex 1553",female,36.25,1,1,SYN-01553,22.0627,,S
3554,0,1,"Bennett, Mr. Morgan 1554",male,46.11,0,1,SYN-01554,106.9295,,Q
3555,1,1,"Carter, Mrs. Taylor 1555",female,12.67,0,1,SYN-01555,188.2115,,S
3556,0,3,"Davis, Mr. Jordan 1556",male,38.19,1,1,SYN-01556,32.9289,F105,S
3557,0,2,"Evans, Mr. Casey 1557",male,24.24,0,0,SYN-01557,9.8544,,S
3558,1,2,"Foster, Mr. Riley 1558",male,7.62,0,0,SYN-01558,9.8685,,S
3559,0,2,"Green, Mr. Avery 1559",male,,0,0,SYN-01559,4.1411,F81,C
3560,0,3,"Hall, Mr. Jamie 1560",male,,0,0,SYN-01560,16.5715,,S
3561,0,2,"Anderson, Mr. Alex 1561",male,45.81,2,0,SYN-01561,28.6971,,S
3562,1,1,"Bennett, Mr. Morgan 1562",male,2.17,0,0,SYN-01562,73.8676,C15,C
3563,1,2,"Carter, Mr. Taylor 1563",male,8.79,1,1,SYN-01563,10.1895,,S
3564,1,1,"Davis, Mr. Jordan 1564",male,,0,0,SYN-01564,66.6548,,S
3565,0,2,"Evans, Mr. Casey 1565",male,,0,1,SYN-01565,22.1385,B70,C
3566,1,1,"Foster, Mr. Riley 1566",male,30.62,0,1,SYN-01566,107.6617,F9,S
3567,1,1,"Green, Mrs. Avery 1567",female,35.51,1,0,SYN-01567,81.34,,S
3568,1,2,"Hall, Mrs. Jamie 1568",female,9.98,0,0,SYN-01568,28.8129,,C
3569,0,3,"Anderson, Mr. Alex 1569",male,,1,0,SYN-01569,9.3401,,S
3570,1,1,"Bennett, Mr. Morgan 1570",male,38.42,1,0,SYN-01570,134.0631,,S
3571,0,1,"Carter, Mr. Taylor 1571",male,1.79,0,1,SYN-01571,99.0819,B13,S
3572,0,3,"Davis, Mr. Jordan 1572",male,27.58,4,1,SYN-01572,5.2058,,C
3573,0,3,"Evans, Mr. Casey 1573",male,2.7,0,0,SYN-01573,21.47,,S
3574,0,3,"Foster, Mr. Riley 1574",male,25.35,0,2,SYN-01574,19.622,,S
3575,1,2,"Green, Mrs. Avery 1575",female,30.1,1,0,SYN-01575,25.8353,,S
3576,1,2,"Hall, Mrs. Jamie 1576",female,32.36,4,0,SYN-01576,23.339,A2,S
3577,1,1,"Anderson, Mr. Alex 1577",male,,0,0,SYN-01577,174.2919,,S
3578,0,1,"Bennett, Mr. Morgan 1578",male,33.42,1,1,SYN-01578,28.5077,,S
3579,0,2,"Carter, Mr. Taylor 1579",male,,0,1,SYN-01579,39.5832,,S
3580,0,3,"Davis, Mr. Jordan 1580",male,34.01,2,0,SYN-01580,7.6958,,S
3581,1,2,"Evans, Mr. Casey 1581",male,44.03,0,0,SYN-01581,36.528,E34,S
3582,0,3,"Foster, Mrs. Riley 1582",female,28.66,0,0,SYN-01582,10.6845,,S
3583,0,2,"Green, Mr. Avery 1583",male,34.45,1,0,SYN-01583,10.0958,,S
3584,1,2,"Hall, Mrs. Jamie 1584",female,27.39,0,2,SYN-01584,15.2205,,S
3585,1,3,"Anderson, Mr. Alex 1585",male,20.95,0,0,SYN-01585,17.5409,,S
3586,0,3,"Bennett, Mr. Morgan 1586",male,37.32,2,3,SYN-01586,8.9082,,S
3587,1,2,"Carter, Mrs. Taylor 1587",female,22.23,1,0,SYN-01587,14.2096,,Q
3588,0,3,"Davis, Mr. Jordan 1588",male,35.41,0,1,SYN-01588,7.0787,,S
3589,1,2,"Evans, Mrs. Casey 1589",female,30.4,0,0,SYN-01589,28.4733,,S
3590,1,1,"Foster, Mrs. Riley 1590",female,25.74,0,0,SYN-01590,183.3404,,S
3591,1,3,"Green, Mrs. Avery 1591",female,14.01,0,0,SYN-01591,3.0805,,S
3592,1,1,"Hall, Mrs. Jamie 1592",female,22.89,0,0,SYN-01592,326.6443,,S
3593,1,2,"Anderson, Mr. Alex 1593",male,6.96,0,1,SYN-01593,22.3716,,Q
3594,0,3,"Bennett, Mr. Morgan 1594",male,35.36,0,0,SYN-01594,13.7592,D88,S
3595,0,1,"Carter, Mr. Taylor 1595",male,,0,0,SYN-01595,55.067,,S
3596,0,1,"Davis, Mr. Jordan 1596",male,,1,1,SYN-01596,69.8648,B113,S
3597,0,2,"Evans, Mrs. Casey 1597",female,22.56,0,0,SYN-01597,22.2338,,S
3598,1,3,"Foster, Mrs. Riley 1598",female,56.54,1,0,SYN-01598,5.6158,,S
3599,0,3,"Green, Mr. Avery 1599",male,24.68,1,0,SYN-01599,6.4203,,Q
3600,1,2,"Hall, Mrs. Jamie 1600",female,17.75,1,1,SYN-01600,38.3688,,
3601,1,1,"Anderson, Mr. Alex 1601",male,,0,1,SYN-01601,29.8058,,S
3602,1,3,"Bennett, Mrs. Morgan 1602",female,12.52,2,1,SYN-01602,12.7452,,S
3603,1,1,"Carter, Mr. Taylor 1603",male,51.46,1,0,SYN-01603,57.0947,C90,S
3604,0,3,"Davis, Mr. Jordan 1604",male,49.19,2,0,SYN-01604,5.8955,,S
3605,0,3,"Evans, Mrs. Casey 1605",female,38.41,3,0,SYN-01605,29.5815,A23,
3606,1,2,"Foster, Mrs. Riley 1606",female,7.87,1,2,SYN-01606,11.8314,,S
3607,0,2,"Green, Mr. Avery 1607",male,55.36,0,0,SYN-01607,10.7422,,Q
3608,1,1,"Hall, Mrs. Jamie 1608",female,25.08,1,1,SYN-01608,63.1593,,S
3609,1,1,"Anderson, Mr. Alex 1609",male,26.23,1,0,SYN-01609,45.8689,,C
3610,1,2,"Bennett, Mr. Morgan 1610",male,50.12,0,0,SYN-01610,20.0703,,C
3611,0,3,"Carter, Mrs. Taylor 1611",female,39.22,1,0,SYN-01611,10.8923,,S
3612,0,2,"Davis, Mr. Jordan 1612",male,60.82,0,1,SYN-01612,22.7552,,S
3613,0,3,"Evans, Mr. Casey 1613",male,33.48,0,1,SYN-01613,9.3413,E152,S
3614,1,3,"Foster, Mr. Riley 1614",male,,0,0,SYN-01614,6.7964,A14,Q
3615,1,1,"Green, Mr. Avery 1615",male,21.43,1,0,SYN-01615,99.7201,E103,S
3616,1,1,"Hall, Mrs. Jamie 1616",female,4.14,3,1,SYN-01616,65.8292,,C
3617,1,2,"Anderson, Mrs. Alex 1617",female,26.1,1,1,SYN-01617,15.2281,,S
3618,1,3,"Bennett, Mr. Morgan 1618",male,46.02,1,1,SYN-01618,22.5691,,S
3619,1,2,"Carter, Mr. Taylor 1619",male,,1,1,SYN-01619,18.7091,A68,C
3620,1,3,"Davis, Mrs. Jordan 1620",female,30.28,0,1,SYN-01620,18.232,,S
3621,1,3,"Evans, Mrs. Casey 1621",female,16.07,1,0,SYN-01621,19.6356,,C
3622,1,3,"Foster, Mr. Riley 1622",male,33.18,2,1,SYN-01622,20.3037,G17,S
3623,0,3,"Green, Mr. Avery 1623",male,44.18,0,0,SYN-01623,14.6248,,S
3624,1,3,"Hall, Mrs. Jamie 1624",female,,0,1,SYN-01624,9.9965,,S
3625,1,3,"Anderson, Mr. Alex 1625",male,32.33,2,2,SYN-01625,9.6539,,S
3626,0,3,"Bennett, Mr. Morgan 1626",male,18.84,1,2,SYN-01626,8.7436,,C
3627,0,3,"Carter, Mr. Taylor 1627",male,3.1,1,0,SYN-01627,3.0368,,S
3628,0,3,"Davis, Mrs. Jordan 1628",female,0.17,1,0,SYN-01628,14.8489,,S
3629,1,3,"Evans, Mrs. Casey 1629",female,35.36,0,1,SYN-01629,11.4391,G119,S
3630,1,3,"Foster, Mr. Riley 1630",male,65.98,0,1,SYN-01630,15.7466,C121,S
3631,1,3,"Green, Mr. Avery 1631",male,8.88,0,1,SYN-01631,9.3768,,C
3632,1,3,"Hall, Mr. Jamie 1632",male,26.62,0,2,SYN-01632,14.4146,G87,S
3633,1,3,"Anderson, Mr. Alex 1633",male,29.89,1,1,SYN-01633,4.6878,,Q
3634,1,2,"Bennett, Mr. Morgan 1634",male,23.52,0,1,SYN-01634,10.5132,G97,S
3635,0,3,"Carter, Mr. Taylor 1635",male,44.51,1,0,SYN-01635,2.5617,,S
3636,0,3,"Davis, Mr. Jordan 1636",male,,0,0,SYN-01636,9.2877,,S
3637,0,3,"Evans, Mr. Casey 1637",male,,1,0,SYN-01637,6.5384,,S
3638,0,2,"Foster, Mr. Riley 1638",male,,0,0,SYN-01638,12.1688,,S
3639,1,3,"Green, Mrs. Avery 1639",female,30.23,0,1,SYN-01639,12.0209,,C
3640,0,3,"Hall, Mr. Jamie 1640",male,,0,3,SYN-01640,7.9134,,S
3641,1,3,"Anderson, Mr. Alex 1641",male,,0,0,SYN-01641,4.5466,,Q
3642,0,3,"Bennett, Mrs. Morgan 1642",female,,0,1,SYN-01642,40.5367,,S
3643,0,3,"Carter, Mr. Taylor 1643",male,,0,1,SYN-01643,9.7985,,S
3644,1,3,"Davis, Mrs. Jordan 1644",female,22.39,1,0,SYN-01644,5.5115,,S
3645,1,1,"Evans, Mrs. Casey 1645",female,46.06,0,2,SYN-01645,48.4284,E90,S
3646,0,3,"Foster, Mr. Riley 1646",male,11.3,0,1,SYN-01646,9.0917,,S
3647,1,2,"Green, Mrs. Avery 1647",female,,1,0,SYN-01647,18.1623,,Q
3648,1,3,"Hall, Mr. Jamie 1648",male,30.45,1,0,SYN-01648,20.4662,,Q
3649,0,3,"Anderson, Mr. Alex 1649",male,49.19,1,0,SYN-01649,9.5725,G74,S
3650,0,2,"Bennett, Mr. Morgan 1650",male,,0,0,SYN-01650,55.4841,B82,S
3651,1,1,"Carter, Mrs. Taylor 1651",female,25.29,0,0,SYN-01651,55.1834,,S
3652,1,1,"Davis, Mrs. Jordan 1652",female,3.98,0,0,SYN-01652,88.5029,D115,S
3653,1,3,"Evans, Mrs. Casey 1653",female,36.33,1,0,SYN-01653,17.5433,,S
3654,1,3,"Foster, Mrs. Riley 1654",female,39.26,1,0,SYN-01654,19.2964,,S
3655,1,1,"Green, Mr. Avery 1655",male,5.06,1,0,SYN-01655,144.0305,,C
3656,0,3,"Hall, Mr. Jamie 1656",male,,2,1,SYN-01656,8.6105,,
3657,0,2,"Anderson, Mrs. Alex 1657",female,,1,0,SYN-01657,19.9397,,S
3658,0,3,"Bennett, Mr. Morgan 1658",male,45.85,0,0,SYN-01658,2.5572,,Q
3659,0,2,"Carter, Mr. Taylor 1659",male,38.17,0,4,SYN-01659,17.956,,S
3660,1,1,"Davis, Mrs. Jordan 1660",female,39.15,1,1,SYN-01660,127.5725,,S
3661,1,1,"Evans, Mrs. Casey 1661",female,37.29,0,2,SYN-01661,114.6352,,Q
3662,0,3,"Foster, Mr. Riley 1662",male,42.16,1,0,SYN-01662,9.5355,,S
3663,0,3,"Green, Mr. Avery 1663",male,,1,0,SYN-01663,25.4601,B56,S
3664,0,3,"Hall, Mrs. Jamie 1664",female,8.99,0,0,SYN-01664,8.0961,,S
3665,0,3,"Anderson, Mr. Alex 1665",male,,1,0,SYN-01665,6.7444,,C
3666,0,2,"Bennett, Mr. Morgan 1666",male,28.18,1,1,SYN-01666,15.4598,,S
3667,0,2,"Carter, Mr. Taylor 1667",male,35.43,1,0,SYN-01667,10.7874,,S
3668,1,2,"Davis, Mrs. Jordan 1668",female,,1,1,SYN-01668,28.1641,G145,S
3669,1,3,"Evans, Mrs. Casey 1669",female,,0,0,SYN-01669,11.7195,,S
3670,0,1,"Foster, Mr. Riley 1670",male,46.08,0,0,SYN-01670,97.9037,,S
3671,1,3,"Green, Mrs. Avery 1671",female,17.79,0,0,SYN-01671,7.962,C127,S
3672,0,2,"Hall, Mr. Jamie 1672",male,,0,1,SYN-01672,19.3713,,Q
3673,1,1,"Anderson, Mr. Alex 1673",male,,0,1,SYN-01673,21.1231,C129,S
3674,1,2,"Bennett, Mrs. Morgan 1674",female,27.36,0,1,SYN-01674,24.5978,,C
3675,0,1,"Carter, Mr. Taylor 1675",male,34.51,1,0,SYN-01675,73.9107,,C
3676,0,3,"Davis, Mr. Jordan 1676",male,0.17,0,0,SYN-01676,5.4592,,Q
3677,0,3,"Evans, Mr. Casey 1677",male,1.59,0,1,SYN-01677,9.4406,,C
3678,0,2,"Foster, Mr. Riley 1678",male,37.93,0,0,SYN-01678,17.3556,,S
3679,1,3,"Green, Mr. Avery 1679",male,21.66,1,1,SYN-01679,,,C
3680,1,3,"Hall, Mr. Jamie 1680",male,56.98,0,0,SYN-01680,5.5788,,S
3681,0,3,"Anderson, Mr. Alex 1681",male,,1,1,SYN-01681,11.9996,,S
3682,0,3,"Bennett, Mr. Morgan 1682",male,,1,2,SYN-01682,5.4885,,S
3683,0,3,"Carter, Mr. Taylor 1683",male,23.18,0,2,SYN-01683,7.3578,,S
3684,0,3,"Davis, Mrs. Jordan 1684",female,53.13,0,0,SYN-01684,11.6445,,S
3685,1,3,"Evans, Mrs. Casey 1685",female,,0,0,SYN-01685,8.9025,,C
3686,1,3,"Foster, Mrs. Riley 1686",female,32.09,1,2,SYN-01686,9.9671,,S
3687,1,3,"Green, Mr. Avery 1687",male,46.85,0,0,SYN-01687,12.0081,D126,S
3688,0,1,"Hall, Mr. Jamie 1688",male,9.15,0,0,SYN-01688,53.3549,,S
3689,1,3,"Anderson, Mr. Alex 1689",male,29.24,4,0,SYN-01689,16.2626,,C
3690,1,3,"Bennett, Mr. Morgan 1690",male,45.55,0,0,SYN-01690,8.4534,,S
3691,0,1,"Carter, Mr. Taylor 1691",male,65.54,0,0,SYN-01691,66.3431,,S
3692,0,3,"Davis, Mr. Jordan 1692",male,34.44,0,0,SYN-01692,12.1984,,C
3693,1,3,"Evans, Mrs. Casey 1693",female,31.63,0,0,SYN-01693,11.3298,,C
3694,1,1,"Foster, Mr. Riley 1694",male,32.39,1,0,SYN-01694,99.7653,,S
3695,0,3,"Green, Mr. Avery 1695",male,48.35,0,1,SYN-01695,11.9045,,S
3696,0,3,"Hall, Mr. Jamie 1696",male,21.61,1,0,SYN-01696,12.943,F103,S
3697,1,3,"Anderson, Mrs. Alex 1697",female,26.1,0,0,SYN-01697,8.3614,F77,Q
3698,1,1,"Bennett, Mr. Morgan 1698",male,8.48,0,2,SYN-01698,38.8874,,S
3699,1,2,"Carter, Mr. Taylor 1699",male,13.43,1,1,SYN-01699,9.1206,,S
3700,1,3,"Davis, Mr. Jordan 1700",male,,0,1,SYN-01700,3.9896,,S
3701,0,1,"Evans, Mr. Casey 1701",male,29.22,0,0,SYN-01701,184.5638,,S
3702,0,2,"Foster, Mr. Riley 1702",male,54.77,1,0,SYN-01702,5.9222,,S
3703,1,1,"Green, Mrs. Avery 1703",female,37.5,0,0,SYN-01703,134.9687,,S
3704,1,1,"Hall, Mr. Jamie 1704",male,,2,0,SYN-01704,44.5681,,S
3705,1,3,"Anderson, Mr. Alex 1705",male,19.81,0,0,SYN-01705,19.2042,,C
3706,0,3,"Bennett, Mr. Morgan 1706",male,49.25,0,0,SYN-01706,2.9778,,S
3707,0,3,"Carter, Mrs. Taylor 1707",female,45.77,1,0,SYN-01707,8.7871,,C
3708,0,3,"Davis, Mr. Jordan 1708",male,4.63,2,0,SYN-01708,22.249,F63,S
3709,1,2,"Evans, Mr. Casey 1709",male,23.8,0,0,SYN-01709,29.6066,,S
3710,0,2,"Foster, Mrs. Riley 1710",female,45.75,2,0,SYN-01710,16.6138,,S
3711,0,1,"Green, Mr. Avery 1711",male,16.09,0,0,SYN-01711,24.0433,,S
3712,1,1,"Hall, Mr. Jamie 1712",male,35.49,1,1,SYN-01712,33.8225,,C
3713,0,2,"Anderson, Mr. Alex 1713",male,61.82,1,0,SYN-01713,42.9383,,S
3714,1,1,"Bennett, Mr. Morgan 1714",male,,0,0,SYN-01714,57.7985,A2,Q
3715,1,1,"Carter, Mrs. Taylor 1715",female,,0,0,SYN-01715,67.2887,,S
3716,1,1,"Davis, Mr. Jordan 1716",male,35.75,2,0,SYN-01716,81.8133,,S
3717,1,3,"Evans, Mrs. Casey 1717",female,23.42,0,0,SYN-01717,4.8843,,S
3718,0,3,"Foster, Mr. Riley 1718",male,10.48,0,0,SYN-01718,12.5108,,
3719,0,3,"Green, Mr. Avery 1719",male,39.81,1,1,SYN-01719,7.9391,B158,C
3720,0,3,"Hall, Mr. Jamie 1720",male,45.65,0,0,SYN-01720,11.7532,G26,S
3721,0,3,"Anderson, Mrs. Alex 1721",female,,0,0,SYN-01721,7.2766,F50,S
3722,1,1,"Bennett, Mrs. Morgan 1722",female,24.72,1,1,SYN-01722,29.4673,,C
3723,0,3,"Carter, Mr. Taylor 1723",male,,0,1,SYN-01723,7.9053,,S
3724,0,1,"Davis, Mr. Jordan 1724",male,27.9,0,0,SYN-01724,99.5762,C152,S
3725,1,2,"Evans, Mr. Casey 1725",male,22.13,0,0,SYN-01725,24.8403,,
3726,1,2,"Foster, Mrs. Riley 1726",female,15.85,0,3,SYN-01726,20.3432,,S
3727,1,2,"Green, Mrs. Avery 1727",female,56.49,1,1,SYN-01727,32.7763,,C
3728,0,2,"Hall, Mr. Jamie 1728",male,36.53,1,0,SYN-01728,17.8813,,S
3729,1,3,"Anderson, Mrs. Alex 1729",female,38.01,0,2,SYN-01729,10.3144,,S
3730,0,3,"Bennett, Mr. Morgan 1730",male,,0,0,SYN-01730,7.6807,,Q
3731,0,3,"Carter, Mr. Taylor 1731",male,40.79,0,0,SYN-01731,16.9239,,S
3732,0,3,"Davis, Mrs. Jordan 1732",female,24.22,0,0,SYN-01732,11.7391,,S
3733,0,3,"Evans, Mr. Casey 1733",male,33.82,1,0,SYN-01733,7.3615,E36,Q
